Id,Material_Id,Time_Stamp,Json_Text,Spec_Type
174,932,2/8/2019 15:20,"{""Dtex"":417,""Style"":932,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":375,""MeanWarpCount"":36,""MinWarpCount"":35,""MaxWarpCount"":16.26,""MeanFillCount"":36,""MinFillCount"":35,""MaxFillCount"":37,""MeanDryWeight"":3.61,""MinDryWeight"":3.47,""MaxDryWeight"":3.75,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP0100041700P0000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
175,933,2/8/2019 15:20,"{""Dtex"":442,""Style"":933,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":398,""MeanWarpCount"":33,""MinWarpCount"":32,""MaxWarpCount"":16.26,""MeanFillCount"":33,""MinFillCount"":32,""MaxFillCount"":34,""MeanDryWeight"":3.39,""MinDryWeight"":3.25,""MaxDryWeight"":3.52,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP0100041700TH000"",""MoistureRegain"":0,""Twisting"":1.5,""YarnColor"":""White"",""Notes"":"""",""YarnMerge"":""""}",style
176,934,2/8/2019 15:20,"{""Dtex"":483,""Style"":934,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":435,""MeanWarpCount"":32,""MinWarpCount"":31.5,""MaxWarpCount"":16.26,""MeanFillCount"":32,""MinFillCount"":31.5,""MaxFillCount"":32.51,""MeanDryWeight"":3.6,""MinDryWeight"":3.45,""MaxDryWeight"":3.74,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD1000048300P0000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
177,935,2/8/2019 15:20,"{""Dtex"":470,""Style"":935,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":423,""MeanWarpCount"":35,""MinWarpCount"":34,""MaxWarpCount"":16.26,""MeanFillCount"":35,""MinFillCount"":34,""MaxFillCount"":36,""MeanDryWeight"":3.82,""MinDryWeight"":3.67,""MaxDryWeight"":3.97,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP0000044400T9000"",""MoistureRegain"":0,""Twisting"":1,""YarnColor"":""White"",""Notes"":"""",""YarnMerge"":""""}",style
178,936,2/8/2019 15:20,"{""Dtex"":200,""Style"":936,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":180,""MeanWarpCount"":45,""MinWarpCount"":44.24,""MaxWarpCount"":16.26,""MeanFillCount"":45,""MinFillCount"":44.24,""MaxFillCount"":45.76,""MeanDryWeight"":2.09,""MinDryWeight"":2.01,""MaxDryWeight"":2.17,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD0000020000P0000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
179,937,2/8/2019 15:20,"{""Dtex"":440,""Style"":937,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":396,""MeanWarpCount"":36,""MinWarpCount"":35,""MaxWarpCount"":16.26,""MeanFillCount"":36,""MinFillCount"":35,""MaxFillCount"":37,""MeanDryWeight"":3.68,""MinDryWeight"":3.53,""MaxDryWeight"":3.83,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP0100041700T9000"",""MoistureRegain"":0,""Twisting"":1,""YarnColor"":""White"",""Notes"":"""",""YarnMerge"":""""}",style
180,938,2/8/2019 15:20,"{""Dtex"":470,""Style"":938,""WeaveType"":"""",""YarnType"":""UHWMPE"",""Denier"":423,""MeanWarpCount"":35,""MinWarpCount"":34,""MaxWarpCount"":16.26,""MeanFillCount"":35,""MinFillCount"":34,""MaxFillCount"":36,""MeanDryWeight"":3.82,""MinDryWeight"":3.67,""MaxDryWeight"":3.97,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD0UHM044400T9000"",""MoistureRegain"":0,""Twisting"":1,""YarnColor"":""White"",""Notes"":"""",""YarnMerge"":""""}",style
181,940,2/8/2019 15:20,"{""Dtex"":472,""Style"":940,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":425,""MeanWarpCount"":32,""MinWarpCount"":31.5,""MaxWarpCount"":16.26,""MeanFillCount"":32,""MinFillCount"":31.5,""MaxFillCount"":32.51,""MeanDryWeight"":3.51,""MinDryWeight"":3.37,""MaxDryWeight"":3.65,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD1000044400TH000"",""MoistureRegain"":0,""Twisting"":1.5,""YarnColor"":""White"",""Notes"":"""",""YarnMerge"":""""}",style
182,942,2/8/2019 15:20,"{""Dtex"":472,""Style"":942,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":425,""MeanWarpCount"":35,""MinWarpCount"":34.24,""MaxWarpCount"":16.26,""MeanFillCount"":35,""MinFillCount"":34.24,""MaxFillCount"":35.76,""MeanDryWeight"":3.84,""MinDryWeight"":3.68,""MaxDryWeight"":3.99,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD1000044400TH000"",""MoistureRegain"":0,""Twisting"":1.5,""YarnColor"":""White"",""Notes"":"""",""YarnMerge"":""""}",style
183,945,2/8/2019 15:20,"{""Dtex"":240,""Style"":945,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":215,""MeanWarpCount"":45,""MinWarpCount"":44.24,""MaxWarpCount"":16.26,""MeanFillCount"":45,""MinFillCount"":44.24,""MaxFillCount"":45.76,""MeanDryWeight"":2.51,""MinDryWeight"":2.41,""MaxDryWeight"":2.61,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD0000024000P0000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
184,946,2/8/2019 15:20,"{""Dtex"":240,""Style"":946,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":215,""MeanWarpCount"":45,""MinWarpCount"":44.24,""MaxWarpCount"":16.26,""MeanFillCount"":45,""MinFillCount"":44.24,""MaxFillCount"":45.76,""MeanDryWeight"":2.51,""MinDryWeight"":2.41,""MaxDryWeight"":2.61,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD0000024000P0000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
185,948,2/8/2019 15:20,"{""Dtex"":1552,""Style"":948,""WeaveType"":"""",""YarnType"":""UHMWPE"",""Denier"":1397,""MeanWarpCount"":28,""MinWarpCount"":27,""MaxWarpCount"":16.26,""MeanFillCount"":28,""MinFillCount"":27,""MaxFillCount"":29,""MeanDryWeight"":10.09,""MinDryWeight"":9.69,""MaxDryWeight"":10.5,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD0UHM133300T9000"",""MoistureRegain"":0,""Twisting"":1,""YarnColor"":""Black"",""Notes"":"""",""YarnMerge"":""""}",style
186,955,2/8/2019 15:20,"{""Dtex"":240,""Style"":955,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":215,""MeanWarpCount"":56,""MinWarpCount"":55.24,""MaxWarpCount"":16.26,""MeanFillCount"":56,""MinFillCount"":55.24,""MaxFillCount"":56.76,""MeanDryWeight"":3.12,""MinDryWeight"":3,""MaxDryWeight"":3.25,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FHD0000024000P0000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
187,960,2/8/2019 15:20,"{""Dtex"":240,""Style"":960,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":215,""MeanWarpCount"":56,""MinWarpCount"":55.24,""MaxWarpCount"":16.26,""MeanFillCount"":56,""MinFillCount"":55.24,""MaxFillCount"":56.76,""MeanDryWeight"":3.12,""MinDryWeight"":3,""MaxDryWeight"":3.25,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP1000024000TH000"",""MoistureRegain"":0,""Twisting"":1.5,""YarnColor"":""White"",""Notes"":"""",""YarnMerge"":""""}",style
188,976,2/8/2019 15:20,"{""Dtex"":667,""Style"":976,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":650,""MeanWarpCount"":32,""MinWarpCount"":31,""MaxWarpCount"":16.26,""MeanFillCount"":32,""MinFillCount"":31,""MaxFillCount"":33,""MeanDryWeight"":5.37,""MinDryWeight"":5.15,""MaxDryWeight"":5.58,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP0100072200P0000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
189,3327,2/8/2019 15:20,"{""Dtex"":240,""Style"":3327,""WeaveType"":"""",""YarnType"":""PPS 215"",""Denier"":215,""MeanWarpCount"":24,""MinWarpCount"":22,""MaxWarpCount"":16.26,""MeanFillCount"":9,""MinFillCount"":6.99,""MaxFillCount"":11.01,""MeanDryWeight"":3,""MinDryWeight"":2.5,""MaxDryWeight"":3.5,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FFS1000082000T9000"",""MoistureRegain"":0,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""""}",style
190,0,2/8/2019 15:20,"{""Dtex"":472,""Style"":0,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":425,""MeanWarpCount"":32,""MinWarpCount"":31.5,""MaxWarpCount"":16.26,""MeanFillCount"":32,""MinFillCount"":31.5,""MaxFillCount"":32.51,""MeanDryWeight"":3.51,""MinDryWeight"":3.37,""MaxDryWeight"":3.65,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP1000044400TH000"",""MoistureRegain"":0,""Twisting"":1.5,""YarnColor"":""Black"",""Notes"":"""",""YarnMerge"":""""}",style
191,0,2/8/2019 15:20,"{""Dtex"":240,""Style"":0,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":215,""MeanWarpCount"":56,""MinWarpCount"":55.24,""MaxWarpCount"":16.26,""MeanFillCount"":56,""MinFillCount"":55.24,""MaxFillCount"":56.76,""MeanDryWeight"":3.12,""MinDryWeight"":3,""MaxDryWeight"":3.25,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":"""",""YarnCode"":""FSP1000024000TH000"",""MoistureRegain"":0,""Twisting"":1.5,""YarnColor"":""Black"",""Notes"":"""",""YarnMerge"":""""}",style
192,0,2/8/2019 15:20,"{""Dtex"":930,""Style"":0,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":840,""MeanWarpCount"":26.67,""MinWarpCount"":25.91,""MaxWarpCount"":16.26,""MeanFillCount"":26.67,""MinFillCount"":25.91,""MaxFillCount"":27.43,""MeanDryWeight"":5.59,""MinDryWeight"":5.37,""MaxDryWeight"":5.81,""MeanConditionedWeight"":5.93,""MinConditionedWeight"":5.69,""MaxConditionedWeight"":6.16,""YarnFinish"":""0.01"",""YarnCode"":""FTW0204093000P0000"",""MoistureRegain"":0.06,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":"" T2040""}",style
193,0,2/8/2019 15:20,"{""Dtex"":1100,""Style"":0,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":1000,""MeanWarpCount"":21.59,""MinWarpCount"":20.83,""MaxWarpCount"":16.26,""MeanFillCount"":21.59,""MinFillCount"":20.83,""MaxFillCount"":22.35,""MeanDryWeight"":5.35,""MinDryWeight"":5.14,""MaxDryWeight"":5.56,""MeanConditionedWeight"":5.67,""MinConditionedWeight"":5.44,""MaxConditionedWeight"":5.9,""YarnFinish"":""0.01"",""YarnCode"":""FTW0204110000P0000"",""MoistureRegain"":0.06,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":"" T2040""}",style
194,0,2/8/2019 15:20,"{""Dtex"":1680,""Style"":0,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":1500,""MeanWarpCount"":20,""MinWarpCount"":19.24,""MaxWarpCount"":16.26,""MeanFillCount"":20,""MinFillCount"":19.24,""MaxFillCount"":20.76,""MeanDryWeight"":7.16,""MinDryWeight"":6.88,""MaxDryWeight"":7.45,""MeanConditionedWeight"":7.59,""MinConditionedWeight"":7.29,""MaxConditionedWeight"":7.9,""YarnFinish"":""0.01"",""YarnCode"":""FTW0204168014P0000"",""MoistureRegain"":0.06,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":"" T2040""}",style
195,411,2/8/2019 15:21,"{""Dtex"":3300,""Style"":411,""WeaveType"":"""",""YarnType"":""Hyosung"",""Denier"":3000,""MeanWarpCount"":10.9982,""MinWarpCount"":10.2362,""MaxWarpCount"":11.7602,""MeanFillCount"":10.9982,""MinFillCount"":10.2362,""MaxFillCount"":11.7602,""MeanDryWeight"":8.49,""MinDryWeight"":8.15,""MaxDryWeight"":8.83,""MeanConditionedWeight"":8.87,""MinConditionedWeight"":8.52,""MaxConditionedWeight"":9.23,""YarnFinish"":""1"",""YarnCode"":""FHY0AF1334002P0000"",""MoistureRegain"":4.5,""Twisting"":0,""YarnColor"":"" "",""Notes"":"" "",""YarnMerge"":""AF1000""}",style
196,448,2/8/2019 15:21,"{""Dtex"":670,""Style"":448,""WeaveType"":"""",""YarnType"":""Heracon"",""Denier"":600,""MeanWarpCount"":28,""MinWarpCount"":27.238,""MaxWarpCount"":28.762,""MeanFillCount"":28,""MinFillCount"":27.238,""MaxFillCount"":28.762,""MeanDryWeight"":4.14,""MinDryWeight"":3.98,""MaxDryWeight"":4.31,""MeanConditionedWeight"":4.33,""MinConditionedWeight"":4.16,""MaxConditionedWeight"":4.5,""YarnFinish"":""1"",""YarnCode"":""FHE0101067000P0000"",""MoistureRegain"":4.5,""Twisting"":0,""YarnColor"":"" "",""Notes"":"" "",""YarnMerge"":""HF100""}",style
197,415,2/8/2019 15:21,"{""Dtex"":3300,""Style"":415,""WeaveType"":"""",""YarnType"":""Heracon"",""Denier"":3000,""MeanWarpCount"":32,""MinWarpCount"":31,""MaxWarpCount"":33,""MeanFillCount"":32,""MinFillCount"":31,""MaxFillCount"":33,""MeanDryWeight"":23.89,""MinDryWeight"":22.93,""MaxDryWeight"":24.85,""MeanConditionedWeight"":24.96,""MinConditionedWeight"":23.97,""MaxConditionedWeight"":25.96,""YarnFinish"":""1"",""YarnCode"":""FHE00003330H6P0000"",""MoistureRegain"":6,""Twisting"":0,""YarnColor"":"" "",""Notes"":"" "",""YarnMerge"":""HF211""}",style
198,687,2/8/2019 15:21,"{""Dtex"":550,""Style"":687,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":500,""MeanWarpCount"":26.0096,""MinWarpCount"":25.5016,""MaxWarpCount"":26.5176,""MeanFillCount"":26.0096,""MinFillCount"":25.5016,""MaxFillCount"":26.5176,""MeanDryWeight"":3.23,""MinDryWeight"":3.1,""MaxDryWeight"":3.35,""MeanConditionedWeight"":3.42,""MinConditionedWeight"":3.28,""MaxConditionedWeight"":3.56,""YarnFinish"":""0.7"",""YarnCode"":""FTW0034055000P0000"",""MoistureRegain"":6,""Twisting"":0,""YarnColor"":"" "",""Notes"":"" "",""YarnMerge"":""T2642""}",style
199,645,2/8/2019 15:21,"{""Dtex"":930,""Style"":645,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":840,""MeanWarpCount"":19.49958,""MinWarpCount"":18.73758,""MaxWarpCount"":20.26158,""MeanFillCount"":19.49958,""MinFillCount"":18.73758,""MaxFillCount"":20.26158,""MeanDryWeight"":4.09,""MinDryWeight"":3.92,""MaxDryWeight"":4.25,""MeanConditionedWeight"":4.33,""MinConditionedWeight"":4.16,""MaxConditionedWeight"":4.51,""YarnFinish"":""0.7"",""YarnCode"":""FTW0204093000P0000"",""MoistureRegain"":6,""Twisting"":0,""YarnColor"":"" "",""Notes"":"" "",""YarnMerge"":""T2040""}",style
200,649,2/8/2019 15:21,"{""Dtex"":930,""Style"":649,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":840,""MeanWarpCount"":22.9997,""MinWarpCount"":22.2377,""MaxWarpCount"":23.7617,""MeanFillCount"":22.9997,""MinFillCount"":22.2377,""MaxFillCount"":23.7617,""MeanDryWeight"":4.82,""MinDryWeight"":4.63,""MaxDryWeight"":5.01,""MeanConditionedWeight"":5.11,""MinConditionedWeight"":4.91,""MaxConditionedWeight"":5.31,""YarnFinish"":""0.7"",""YarnCode"":""FTW0204093000P0000"",""MoistureRegain"":6,""Twisting"":0,""YarnColor"":"" "",""Notes"":"" "",""YarnMerge"":""T2040""}",style
201,672,2/8/2019 15:21,"{""Dtex"":930,""Style"":672,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":840,""MeanWarpCount"":27.0002,""MinWarpCount"":25.99944,""MaxWarpCount"":28.00096,""MeanFillCount"":27.0002,""MinFillCount"":25.99944,""MaxFillCount"":28.00096,""MeanDryWeight"":5.8,""MinDryWeight"":5.63,""MaxDryWeight"":5.97,""MeanConditionedWeight"":6.12,""MinConditionedWeight"":5.92,""MaxConditionedWeight"":6.32,""YarnFinish"":""0.7"",""YarnCode"":""FTW0204093000P0000"",""MoistureRegain"":6,""Twisting"":0,""YarnColor"":"" "",""Notes"":"" "",""YarnMerge"":""T2040""}",style
202,0,2/8/2019 15:21,"{""Dtex"":1680,""Style"":0,""WeaveType"":"""",""YarnType"":""Twaron"",""Denier"":1500,""MeanWarpCount"":32.26,""MinWarpCount"":31.5,""MaxWarpCount"":16.26,""MeanFillCount"":32.26,""MinFillCount"":31.5,""MaxFillCount"":33.02,""MeanDryWeight"":11.55,""MinDryWeight"":11.09,""MaxDryWeight"":12.01,""MeanConditionedWeight"":12.24,""MinConditionedWeight"":11.75,""MaxConditionedWeight"":12.73,""YarnFinish"":""0.01"",""YarnCode"":""FTW0200168000P0000"",""MoistureRegain"":0.06,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":"" T2000""}",style
203,388,2/8/2019 15:21,"{""Dtex"":670,""Style"":388,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":600,""MeanWarpCount"":28,""MinWarpCount"":27.238,""MaxWarpCount"":28.762,""MeanFillCount"":28,""MinFillCount"":27.238,""MaxFillCount"":28.762,""MeanDryWeight"":4.19,""MinDryWeight"":4.02,""MaxDryWeight"":4.35,""MeanConditionedWeight"":4.48,""MinConditionedWeight"":4.3,""MaxConditionedWeight"":4.66,""YarnFinish"":""1"",""YarnCode"":""FKE0KMP06709MP0000"",""MoistureRegain"":4.5,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W077""}",style
204,984,2/8/2019 15:21,"{""Dtex"":1400,""Style"":984,""WeaveType"":"""",""YarnType"":""Invista"",""Denier"":1260,""MeanWarpCount"":16.5,""MinWarpCount"":16,""MaxWarpCount"":17,""MeanFillCount"":19.5,""MinFillCount"":19,""MaxFillCount"":20,""MeanDryWeight"":20.33,""MinDryWeight"":19.52,""MaxDryWeight"":21.14,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":""0"",""YarnCode"":""FNM0000140000TH000"",""MoistureRegain"":0,""Twisting"":1.5,""YarnColor"":"" "",""Notes"":""Warp 1 of 2"",""YarnMerge"":"" ""}",style
205,984,2/8/2019 15:21,"{""Dtex"":940,""Style"":984,""WeaveType"":"""",""YarnType"":""Invista"",""Denier"":840,""MeanWarpCount"":33,""MinWarpCount"":32,""MaxWarpCount"":34,""MeanFillCount"":0,""MinFillCount"":0,""MaxFillCount"":0,""MeanDryWeight"":3.8,""MinDryWeight"":3.65,""MaxDryWeight"":3.95,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":""0"",""YarnCode"":""FNM0000094000T3000"",""MoistureRegain"":0,""Twisting"":4,""YarnColor"":"" "",""Notes"":""Warp 2 of 2 1 PLY"",""YarnMerge"":"" ""}",style
206,906,2/8/2019 15:21,"{""Dtex"":910,""Style"":906,""WeaveType"":"""",""YarnType"":""Spectra"",""Denier"":819,""MeanWarpCount"":26,""MinWarpCount"":25,""MaxWarpCount"":27,""MeanFillCount"":26,""MinFillCount"":25,""MaxFillCount"":27,""MeanDryWeight"":5.5,""MinDryWeight"":5.28,""MaxDryWeight"":5.72,""MeanConditionedWeight"":0,""MinConditionedWeight"":0,""MaxConditionedWeight"":0,""YarnFinish"":""0"",""YarnCode"":""FSP0ASS091000T9000"",""MoistureRegain"":0,""Twisting"":1,""YarnColor"":"" "",""Notes"":""Spectra / Nylon"",""YarnMerge"":"" ""}",style
207,NHY00101H1P00CN,2/8/2019 15:28,"{""MaterialNumber"":""NHY00101H1P00CN"",""MaterialDescription"":""STY 101 HYOSUNG AF1000 134CM"",""FinalWidthCm"":134,""NumberOfEnds"":898,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":133.2,""YarnSupplier"":""Hyosung"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.15,""WarpingTension"":495,""K2"":1.15,""BeamingTension"":5112,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""NHY00101H1P00CN\"",\""MaterialDescription\"":\""STY 101 HYOSUNG AF1000 134CM\"",\""FinalWidthCm\"":134,\""NumberOfEnds\"":898,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":133.2,\""YarnSupplier\"":\""Hyosung\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.15,\""WarpingTension\"":495,\""K2\"":1.15,\""BeamingTension\"":5112,\""Dtex\"":3300}""}",warping
208,NDY1093000TD0DE,2/8/2019 15:28,"{""MaterialNumber"":""NDY1093000TD0DE"",""MaterialDescription"":""STY 930 DY 444D 0.75TPI 164CM"",""FinalWidthCm"":164,""NumberOfEnds"":1938,""IsSWrapped"":false,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":930,""BeamWidth"":163.7,""YarnSupplier"":""DSM"",""YarnCode"":""FDY1000044400TD000"",""K1"":0.15,""WarpingTension"":67,""K2"":1.15,""BeamingTension"":1493,""Dtex"":449,""jsonText"":""{\""MaterialNumber\"":\""NDY1093000TD0DE\"",\""MaterialDescription\"":\""STY 930 DY 444D 0.75TPI 164CM\"",\""FinalWidthCm\"":164,\""NumberOfEnds\"":1938,\""IsSWrapped\"":false,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":930,\""BeamWidth\"":163.7,\""YarnSupplier\"":\""DSM\"",\""YarnCode\"":\""FDY1000044400TD000\"",\""K1\"":0.15,\""WarpingTension\"":67,\""K2\"":1.15,\""BeamingTension\"":1493,\""Dtex\"":449}""}",warping
209,NHE00406H6P00DA,2/8/2019 15:28,"{""MaterialNumber"":""NHE00406H6P00DA"",""MaterialDescription"":""STY 406 HER 3330D HF211 156CM"",""FinalWidthCm"":156,""NumberOfEnds"":1044,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":406,""BeamWidth"":155.2,""YarnSupplier"":""Unknown"",""YarnCode"":""FHE00003330H6P0000"",""K1"":0.15,""WarpingTension"":500,""K2"":1.15,""BeamingTension"":6003,""Dtex"":3330,""jsonText"":""{\""MaterialNumber\"":\""NHE00406H6P00DA\"",\""MaterialDescription\"":\""STY 406 HER 3330D HF211 156CM\"",\""FinalWidthCm\"":156,\""NumberOfEnds\"":1044,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":406,\""BeamWidth\"":155.2,\""YarnSupplier\"":\""Unknown\"",\""YarnCode\"":\""FHE00003330H6P0000\"",\""K1\"":0.15,\""WarpingTension\"":500,\""K2\"":1.15,\""BeamingTension\"":6003,\""Dtex\"":3330}""}",warping
210,NHE00414H6P00DF,2/8/2019 15:28,"{""MaterialNumber"":""NHE00414H6P00DF"",""MaterialDescription"":""STY 414 HER 3330D HF211 164CM"",""FinalWidthCm"":164,""NumberOfEnds"":710,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":414,""BeamWidth"":163.2,""YarnSupplier"":""Unknown"",""YarnCode"":""FHE00003330H6P0000"",""K1"":0.15,""WarpingTension"":500,""K2"":1.15,""BeamingTension"":4082,""Dtex"":3330,""jsonText"":""{\""MaterialNumber\"":\""NHE00414H6P00DF\"",\""MaterialDescription\"":\""STY 414 HER 3330D HF211 164CM\"",\""FinalWidthCm\"":164,\""NumberOfEnds\"":710,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":414,\""BeamWidth\"":163.2,\""YarnSupplier\"":\""Unknown\"",\""YarnCode\"":\""FHE00003330H6P0000\"",\""K1\"":0.15,\""WarpingTension\"":500,\""K2\"":1.15,\""BeamingTension\"":4082,\""Dtex\"":3330}""}",warping
